wav_path,prediction_score
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17567630.wav,6.254707e-05
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17343405.wav,1.0160067e-05
Standardized_full_data/new_evaluation_wav_2/english118.wav,0.4716582
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17980770.wav,5.382005e-05
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17344031.wav,0.0010549591
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17733574.wav,2.3333449e-05
Standardized_full_data/new_evaluation_wav_2/italian13.wav,4.271095e-05
Standardized_full_data/new_evaluation_wav_2/mandarin41.wav,1.7928325e-05
Standardized_full_data/new_evaluation_wav_2/common_voice_en_15677.wav,0.99796283
Standardized_full_data/new_evaluation_wav_2/common_voice_en_179965.wav,0.9973578
Standardized_full_data/new_evaluation_wav_2/a7c4f82067d981a169866dfadbc99965.wav,0.99992144
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17272629.wav,0.00095734396
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17586968.wav,0.97915137
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17272716.wav,0.99995154
Standardized_full_data/new_evaluation_wav_2/cantonese16.wav,0.9983147
Standardized_full_data/new_evaluation_wav_2/common_voice_en_179949.wav,1.5465252e-05
Standardized_full_data/new_evaluation_wav_2/common_voice_en_10208700.wav,1.04318315e-05
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17432688.wav,1.2077431e-05
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17825066.wav,0.00212716
Standardized_full_data/new_evaluation_wav_2/common_voice_en_1466773.wav,1.558573e-05
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17344200.wav,9.9049146e-05
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17271713.wav,0.001412178
Standardized_full_data/new_evaluation_wav_2/common_voice_en_101565.wav,8.942543e-05
Standardized_full_data/new_evaluation_wav_2/common_voice_en_16217523.wav,0.0001055733
Standardized_full_data/new_evaluation_wav_2/common_voice_en_18147648.wav,0.00079764554
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17955247.wav,2.5494779e-05
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17777355.wav,7.688305e-06
Standardized_full_data/new_evaluation_wav_2/arabic75.wav,0.0029969616
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17256501.wav,0.99978703
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17272513.wav,0.012342712
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17274098.wav,1.825552e-05
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17294072.wav,4.4757467e-06
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17507514.wav,0.9999385
Standardized_full_data/new_evaluation_wav_2/common_voice_en_171912.wav,8.16935e-06
Standardized_full_data/new_evaluation_wav_2/english92.wav,0.99998987
Standardized_full_data/new_evaluation_wav_2/common_voice_en_1466770.wav,0.99972993
Standardized_full_data/new_evaluation_wav_2/cantonese17.wav,0.07385998
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17790094.wav,5.6623976e-06
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17790050.wav,2.6286893e-05
Standardized_full_data/new_evaluation_wav_2/arabic33.wav,0.9915667
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17385088.wav,0.0015364055
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17453396.wav,0.66571474
Standardized_full_data/new_evaluation_wav_2/common_voice_en_18124629.wav,0.3067853
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17896090.wav,0.9998298
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17266361.wav,7.29589e-06
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17345197.wav,0.2951318
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17919851.wav,0.99985915
Standardized_full_data/new_evaluation_wav_2/6639e9f075e11360efa09a2693f2c441.wav,0.004164142
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17840377.wav,3.7626847e-05
Standardized_full_data/new_evaluation_wav_2/english158.wav,0.7729061
Standardized_full_data/new_evaluation_wav_2/english149.wav,0.00036394733
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17331147.wav,5.529752e-06
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17258089.wav,0.00024150418
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17777000.wav,5.9614254e-06
Standardized_full_data/new_evaluation_wav_2/common_voice_en_12116.wav,0.0010328982
Standardized_full_data/new_evaluation_wav_2/arabic63.wav,0.95180374
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17789909.wav,8.999184e-06
Standardized_full_data/new_evaluation_wav_2/english217.wav,3.895922e-05
Standardized_full_data/new_evaluation_wav_2/arabic100.wav,0.0004381899
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17250162.wav,0.00037550688
Standardized_full_data/new_evaluation_wav_2/common_voice_en_128261.wav,1.1226399e-05
Standardized_full_data/new_evaluation_wav_2/english240.wav,5.2061056e-05
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17256642.wav,0.0003812668
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17461425.wav,0.0014407465
Standardized_full_data/new_evaluation_wav_2/common_voice_en_148542.wav,0.0001915516
Standardized_full_data/new_evaluation_wav_2/c5e25f588826eee57784240c1e4d8e9e.wav,4.0267434e-05
Standardized_full_data/new_evaluation_wav_2/mandarin47.wav,0.0105669955
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17345289.wav,0.9999909
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17392986.wav,9.178834e-05
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17256492.wav,1.914991e-05
Standardized_full_data/new_evaluation_wav_2/common_voice_en_123970.wav,0.018730814
Standardized_full_data/new_evaluation_wav_2/common_voice_en_1466785.wav,1.2666604e-05
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17996540.wav,0.20752859
Standardized_full_data/new_evaluation_wav_2/cantonese15.wav,0.9998508
Standardized_full_data/new_evaluation_wav_2/common_voice_en_13529.wav,0.9998186
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17776455.wav,5.665941e-06
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17288925.wav,0.000118923715
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17850526.wav,3.651809e-05
Standardized_full_data/new_evaluation_wav_2/cantonese10.wav,0.0028966535
Standardized_full_data/new_evaluation_wav_2/71aa6088489f25cda941a76ac8264e54.wav,0.0008338444
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17798785.wav,0.00020504658
Standardized_full_data/new_evaluation_wav_2/common_voice_en_148540.wav,0.9981639
Standardized_full_data/new_evaluation_wav_2/english167.wav,0.9997933
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17361475.wav,2.005552e-05
Standardized_full_data/new_evaluation_wav_2/f42b4e36d05cd0de34c5e339a1b782e1.wav,0.99363637
Standardized_full_data/new_evaluation_wav_2/common_voice_en_177981.wav,0.99963826
Standardized_full_data/new_evaluation_wav_2/common_voice_en_114763.wav,0.020108698
Standardized_full_data/new_evaluation_wav_2/dc96c6c4e7bef824a5b2aa89bbcf865e.wav,0.00013012094
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17776178.wav,8.610042e-06
Standardized_full_data/new_evaluation_wav_2/arabic78.wav,0.9999039
Standardized_full_data/new_evaluation_wav_2/english230.wav,0.00016915305
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17822140.wav,2.0598452e-05
Standardized_full_data/new_evaluation_wav_2/common_voice_en_129336.wav,1.4948124e-05
Standardized_full_data/new_evaluation_wav_2/common_voice_en_175655.wav,1.03481625e-05
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17250166.wav,1.2130415e-05
Standardized_full_data/new_evaluation_wav_2/korean31.wav,0.9992578
Standardized_full_data/new_evaluation_wav_2/arabic21.wav,0.8839704
Standardized_full_data/new_evaluation_wav_2/arabic95.wav,0.9999732
Standardized_full_data/new_evaluation_wav_2/dutch10.wav,0.9981
Standardized_full_data/new_evaluation_wav_2/basque1.wav,0.9988057
Standardized_full_data/new_evaluation_wav_2/926ad73f217846939dda10f2c62b9159.wav,0.9999173
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17978708.wav,0.0017129949
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17624837.wav,0.9999866
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17256491.wav,0.37390643
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17809327.wav,0.9949452
Standardized_full_data/new_evaluation_wav_2/common_voice_en_16048570.wav,4.8584123e-05
Standardized_full_data/new_evaluation_wav_2/common_voice_en_148706.wav,1.4507506e-05
Standardized_full_data/new_evaluation_wav_2/common_voice_en_15577787.wav,0.99996376
Standardized_full_data/new_evaluation_wav_2/151d54ba00be72c257e9cf71c5b7db94.wav,1.23834525e-05
Standardized_full_data/new_evaluation_wav_2/common_voice_en_18164110.wav,4.5784946e-05
Standardized_full_data/new_evaluation_wav_2/common_voice_en_113622.wav,1.476472e-05
Standardized_full_data/new_evaluation_wav_2/spanish10.wav,0.25379047
Standardized_full_data/new_evaluation_wav_2/common_voice_en_1466788.wav,2.420053e-05
Standardized_full_data/new_evaluation_wav_2/german2.wav,0.99998116
Standardized_full_data/new_evaluation_wav_2/farsi4.wav,0.0036258828
Standardized_full_data/new_evaluation_wav_2/fef0420119762167f1c7c03dc0a4427f.wav,0.32099023
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17808362.wav,7.197877e-06
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17250814.wav,2.5881549e-05
Standardized_full_data/new_evaluation_wav_2/common_voice_en_126024.wav,0.9988742
Standardized_full_data/new_evaluation_wav_2/common_voice_en_148759.wav,1.1162312e-05
Standardized_full_data/new_evaluation_wav_2/english67.wav,0.17977867
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17344101.wav,0.004572765
Standardized_full_data/new_evaluation_wav_2/english512.wav,0.015674237
Standardized_full_data/new_evaluation_wav_2/italian32.wav,0.00073871773
Standardized_full_data/new_evaluation_wav_2/6a35f5daa97a883c4119b919158d709e.wav,0.99998254
Standardized_full_data/new_evaluation_wav_2/english26.wav,0.9872947
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17771898.wav,3.3061926e-05
Standardized_full_data/new_evaluation_wav_2/spanish149.wav,0.96812755
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17272572.wav,0.00228188
Standardized_full_data/new_evaluation_wav_2/farsi19.wav,0.038630888
Standardized_full_data/new_evaluation_wav_2/mandarin1.wav,0.9999747
Standardized_full_data/new_evaluation_wav_2/common_voice_en_1466791.wav,2.6423097e-05
Standardized_full_data/new_evaluation_wav_2/english157.wav,0.99924004
Standardized_full_data/new_evaluation_wav_2/common_voice_en_18224204.wav,2.7842476e-05
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17272493.wav,0.0027550242
Standardized_full_data/new_evaluation_wav_2/common_voice_en_1280843.wav,0.10625958
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17270520.wav,3.7094473e-05
Standardized_full_data/new_evaluation_wav_2/english296.wav,0.9756081
Standardized_full_data/new_evaluation_wav_2/japanese10.wav,0.00035973877
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17822180.wav,6.7605997e-06
Standardized_full_data/new_evaluation_wav_2/sicilian1.wav,0.9967148
Standardized_full_data/new_evaluation_wav_2/3e3cb0fb713b85492034f6bff7dd0fe5.wav,0.16158235
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17271683.wav,0.35257047
Standardized_full_data/new_evaluation_wav_2/194e4a9f765124e2651c66c3fd2dab28.wav,0.9971487
Standardized_full_data/new_evaluation_wav_2/common_voice_en_15671.wav,6.580302e-06
Standardized_full_data/new_evaluation_wav_2/common_voice_en_15705.wav,1.082296e-05
Standardized_full_data/new_evaluation_wav_2/spanish162.wav,0.9917508
Standardized_full_data/new_evaluation_wav_2/mandarin20.wav,2.8665836e-05
Standardized_full_data/new_evaluation_wav_2/arabic5.wav,0.74065447
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17308810.wav,2.1908858e-05
Standardized_full_data/new_evaluation_wav_2/uyghur2.wav,0.9996096
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17434826.wav,4.356982e-06
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17717576.wav,0.00035660175
Standardized_full_data/new_evaluation_wav_2/english6.wav,0.9996837
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17258448.wav,2.9122533e-05
Standardized_full_data/new_evaluation_wav_2/hebrew4.wav,0.00037535775
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17272293.wav,0.99803334
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17147416.wav,0.0016925334
Standardized_full_data/new_evaluation_wav_2/french3.wav,0.9999831
Standardized_full_data/new_evaluation_wav_2/english447.wav,0.99995387
Standardized_full_data/new_evaluation_wav_2/common_voice_en_18114201.wav,0.0002982099
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17346734.wav,3.7943842e-05
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17444601.wav,0.96253556
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17296008.wav,0.50140834
Standardized_full_data/new_evaluation_wav_2/spanish132.wav,2.2206637e-05
Standardized_full_data/new_evaluation_wav_2/uyghur1.wav,0.9975136
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17401258.wav,1.579085e-05
Standardized_full_data/new_evaluation_wav_2/61bdfa6b4583f85d3d4f5bb2d6b392fc.wav,0.999934
Standardized_full_data/new_evaluation_wav_2/english433.wav,0.99422807
Standardized_full_data/new_evaluation_wav_2/english98.wav,0.0012088189
Standardized_full_data/new_evaluation_wav_2/spanish17.wav,0.087018676
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17790060.wav,0.03400234
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17790052.wav,1.4009544e-05
Standardized_full_data/new_evaluation_wav_2/mandarin65.wav,0.99464786
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17887881.wav,4.8459093e-05
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17329576.wav,8.14824e-06
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17345183.wav,0.1363258
Standardized_full_data/new_evaluation_wav_2/spanish40.wav,0.99992436
Standardized_full_data/new_evaluation_wav_2/common_voice_en_18139515.wav,0.99999034
Standardized_full_data/new_evaluation_wav_2/common_voice_en_18093965.wav,1.2565753e-05
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17252995.wav,0.01337959
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17860860.wav,0.9850258
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17271708.wav,0.33165237
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17276336.wav,0.048043713
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17481812.wav,0.96492064
Standardized_full_data/new_evaluation_wav_2/aa6e9354a447df60e83ed76e0e6b5941.wav,0.99997425
Standardized_full_data/new_evaluation_wav_2/common_voice_en_1089344.wav,0.9978046
Standardized_full_data/new_evaluation_wav_2/common_voice_en_1466798.wav,6.601157e-06
Standardized_full_data/new_evaluation_wav_2/common_voice_en_142118.wav,0.00010841974
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17272666.wav,6.091432e-05
Standardized_full_data/new_evaluation_wav_2/d984f8a2437423a1642584d3b94a62f2.wav,9.743284e-05
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17543175.wav,3.27326e-05
Standardized_full_data/new_evaluation_wav_2/common_voice_en_13769.wav,0.017861659
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17272294.wav,1.0405123e-05
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17372387.wav,0.008647748
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17252970.wav,2.1145772e-05
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17296320.wav,0.008028928
Standardized_full_data/new_evaluation_wav_2/english552.wav,0.11984963
Standardized_full_data/new_evaluation_wav_2/english427.wav,4.077214e-05
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17996537.wav,5.786948e-05
Standardized_full_data/new_evaluation_wav_2/b95a998fcc14bfedfecc64acab023623.wav,0.96453714
Standardized_full_data/new_evaluation_wav_2/common_voice_en_134277.wav,5.71883e-05
Standardized_full_data/new_evaluation_wav_2/16b5194dd814b27a2d97d3d8301fedf5.wav,0.2160303
Standardized_full_data/new_evaluation_wav_2/a9c15cb595578f4aed787d212ec5f057.wav,0.98127294
Standardized_full_data/new_evaluation_wav_2/common_voice_en_124385.wav,1.00862235e-05
Standardized_full_data/new_evaluation_wav_2/d9f524f475b169c1446b2b37c6c854de.wav,0.9999845
Standardized_full_data/new_evaluation_wav_2/spanish84.wav,0.00019803946
Standardized_full_data/new_evaluation_wav_2/common_voice_en_18163443.wav,1.3596735e-05
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17453382.wav,0.99990743
Standardized_full_data/new_evaluation_wav_2/05b4ac9f06fe61f06d8175375fc570d7.wav,0.00082884525
Standardized_full_data/new_evaluation_wav_2/english471.wav,0.17813891
Standardized_full_data/new_evaluation_wav_2/italian23.wav,0.0035269402
Standardized_full_data/new_evaluation_wav_2/french52.wav,0.99993205
Standardized_full_data/new_evaluation_wav_2/common_voice_en_18157125.wav,1.6234704e-05
Standardized_full_data/new_evaluation_wav_2/french2.wav,6.8650705e-05
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17256479.wav,0.0060533416
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17869429.wav,0.99985486
Standardized_full_data/new_evaluation_wav_2/common_voice_en_13813779.wav,1.178775e-05
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17952214.wav,9.957084e-06
Standardized_full_data/new_evaluation_wav_2/dutch46.wav,0.9068517
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17384967.wav,0.99983686
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17650796.wav,6.5395384e-06
Standardized_full_data/new_evaluation_wav_2/6f8e31e3aad1e922055a08a2d872b88a.wav,0.045983188
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17245818.wav,0.40803322
Standardized_full_data/new_evaluation_wav_2/common_voice_en_128338.wav,0.9448053
Standardized_full_data/new_evaluation_wav_2/common_voice_en_13530.wav,0.999626
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17268774.wav,0.9999124
Standardized_full_data/new_evaluation_wav_2/english327.wav,0.9087813
Standardized_full_data/new_evaluation_wav_2/mandarin11.wav,0.0054749534
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17245976.wav,0.63139474
Standardized_full_data/new_evaluation_wav_2/english94.wav,0.14267659
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17416265.wav,0.00063759903
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17481781.wav,0.065466076
Standardized_full_data/new_evaluation_wav_2/arabic7.wav,0.9998953
Standardized_full_data/new_evaluation_wav_2/common_voice_en_13481.wav,2.3698592e-05
Standardized_full_data/new_evaluation_wav_2/spanish160.wav,0.0003154898
Standardized_full_data/new_evaluation_wav_2/common_voice_en_103338.wav,0.00019279694
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17434830.wav,0.00013882061
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17736865.wav,7.4135046e-06
Standardized_full_data/new_evaluation_wav_2/common_voice_en_123974.wav,3.186927e-05
Standardized_full_data/new_evaluation_wav_2/arabic52.wav,0.99991024
Standardized_full_data/new_evaluation_wav_2/english318.wav,0.0048763417
Standardized_full_data/new_evaluation_wav_2/uyghur3.wav,0.0019269896
Standardized_full_data/new_evaluation_wav_2/common_voice_en_18111752.wav,4.4131637e-05
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17246191.wav,1.161771e-05
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17147858.wav,0.9993107
Standardized_full_data/new_evaluation_wav_2/spanish30.wav,1.4429313e-05
Standardized_full_data/new_evaluation_wav_2/pashto7.wav,0.00045799185
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17475945.wav,0.98978174
Standardized_full_data/new_evaluation_wav_2/english465.wav,0.999987
Standardized_full_data/new_evaluation_wav_2/mandarin56.wav,0.99998534
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17455865.wav,0.88207424
Standardized_full_data/new_evaluation_wav_2/common_voice_en_15653.wav,0.00011970247
Standardized_full_data/new_evaluation_wav_2/dcc8420a3e2f8249f01a8cee9a0ded4b.wav,0.050418593
Standardized_full_data/new_evaluation_wav_2/dutch24.wav,0.00018284224
Standardized_full_data/new_evaluation_wav_2/common_voice_en_148551.wav,0.9998857
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17281031.wav,1.274178e-05
Standardized_full_data/new_evaluation_wav_2/english161.wav,0.998155
Standardized_full_data/new_evaluation_wav_2/ef7cca2cbc8f772e5ba31537f0b5d200.wav,0.9394285
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17283576.wav,0.9174069
Standardized_full_data/new_evaluation_wav_2/common_voice_en_17708141.wav,0.9999869
