wav_path,bonafide_prediction_score
Standardized_full_data/new_evaluation_wav/french59.wav,0.8034626
Standardized_full_data/new_evaluation_wav/english508.wav,2.3790788e-06
Standardized_full_data/new_evaluation_wav/english141.wav,1.1074844e-05
Standardized_full_data/new_evaluation_wav/common_voice_en_13813725.wav,0.5580683
Standardized_full_data/new_evaluation_wav/common_voice_en_17253269.wav,0.08371394
Standardized_full_data/new_evaluation_wav/common_voice_en_17276804.wav,0.102183424
Standardized_full_data/new_evaluation_wav/a068757aac0da71436e200e4d274c6cc.wav,0.0015053711
Standardized_full_data/new_evaluation_wav/common_voice_en_17272607.wav,0.0022755964
Standardized_full_data/new_evaluation_wav/common_voice_en_171470.wav,4.239351e-06
Standardized_full_data/new_evaluation_wav/common_voice_en_17270723.wav,0.9734254
Standardized_full_data/new_evaluation_wav/64b4bd55c6371cd700a5fcd143ac11fe.wav,4.5757708e-05
Standardized_full_data/new_evaluation_wav/common_voice_en_17371997.wav,0.9900265
Standardized_full_data/new_evaluation_wav/taiwanese4.wav,0.020922523
Standardized_full_data/new_evaluation_wav/english313.wav,5.154062e-05
Standardized_full_data/new_evaluation_wav/common_voice_en_17403770.wav,0.99015415
Standardized_full_data/new_evaluation_wav/english371.wav,0.99969953
Standardized_full_data/new_evaluation_wav/common_voice_en_18124866.wav,3.162317e-06
Standardized_full_data/new_evaluation_wav/common_voice_en_17627093.wav,0.99691427
Standardized_full_data/new_evaluation_wav/common_voice_en_17732986.wav,0.00010799582
Standardized_full_data/new_evaluation_wav/common_voice_en_17361472.wav,0.99635965
Standardized_full_data/new_evaluation_wav/common_voice_en_17567630.wav,3.481556e-06
Standardized_full_data/new_evaluation_wav/common_voice_en_17343405.wav,0.96155304
Standardized_full_data/new_evaluation_wav/english118.wav,0.0023015004
Standardized_full_data/new_evaluation_wav/common_voice_en_17980770.wav,0.0068277433
Standardized_full_data/new_evaluation_wav/common_voice_en_17344031.wav,0.9631609
Standardized_full_data/new_evaluation_wav/common_voice_en_17733574.wav,0.9919435
Standardized_full_data/new_evaluation_wav/italian13.wav,3.47277e-05
Standardized_full_data/new_evaluation_wav/mandarin41.wav,0.9998037
Standardized_full_data/new_evaluation_wav/common_voice_en_15677.wav,0.8045333
Standardized_full_data/new_evaluation_wav/common_voice_en_179965.wav,0.20582654
Standardized_full_data/new_evaluation_wav/a7c4f82067d981a169866dfadbc99965.wav,1.4057136e-05
Standardized_full_data/new_evaluation_wav/common_voice_en_17272629.wav,0.48682573
Standardized_full_data/new_evaluation_wav/common_voice_en_17586968.wav,0.011729098
Standardized_full_data/new_evaluation_wav/common_voice_en_17272716.wav,0.00040807365
Standardized_full_data/new_evaluation_wav/cantonese16.wav,0.99927264
Standardized_full_data/new_evaluation_wav/common_voice_en_179949.wav,0.9835529
Standardized_full_data/new_evaluation_wav/common_voice_en_10208700.wav,0.989845
Standardized_full_data/new_evaluation_wav/common_voice_en_17432688.wav,0.99751335
Standardized_full_data/new_evaluation_wav/common_voice_en_17825066.wav,0.00034656815
Standardized_full_data/new_evaluation_wav/common_voice_en_1466773.wav,0.9808219
Standardized_full_data/new_evaluation_wav/common_voice_en_17344200.wav,0.96133614
Standardized_full_data/new_evaluation_wav/common_voice_en_17271713.wav,0.99715084
Standardized_full_data/new_evaluation_wav/common_voice_en_101565.wav,1.7758517e-05
Standardized_full_data/new_evaluation_wav/common_voice_en_16217523.wav,6.023181e-05
Standardized_full_data/new_evaluation_wav/common_voice_en_18147648.wav,2.1581454e-05
Standardized_full_data/new_evaluation_wav/common_voice_en_17955247.wav,0.97619706
Standardized_full_data/new_evaluation_wav/common_voice_en_17777355.wav,0.9459473
Standardized_full_data/new_evaluation_wav/arabic75.wav,0.93562835
Standardized_full_data/new_evaluation_wav/common_voice_en_17256501.wav,0.99598646
Standardized_full_data/new_evaluation_wav/common_voice_en_17272513.wav,0.30065116
Standardized_full_data/new_evaluation_wav/common_voice_en_17274098.wav,0.89412624
Standardized_full_data/new_evaluation_wav/common_voice_en_17294072.wav,0.0018612106
Standardized_full_data/new_evaluation_wav/common_voice_en_17507514.wav,0.028674766
Standardized_full_data/new_evaluation_wav/common_voice_en_171912.wav,0.016948327
Standardized_full_data/new_evaluation_wav/english92.wav,0.99970615
Standardized_full_data/new_evaluation_wav/common_voice_en_1466770.wav,0.9651927
Standardized_full_data/new_evaluation_wav/cantonese17.wav,0.92992675
Standardized_full_data/new_evaluation_wav/common_voice_en_17790094.wav,0.7618151
Standardized_full_data/new_evaluation_wav/common_voice_en_17790050.wav,0.44921255
Standardized_full_data/new_evaluation_wav/arabic33.wav,0.03865524
Standardized_full_data/new_evaluation_wav/common_voice_en_17385088.wav,0.005478531
Standardized_full_data/new_evaluation_wav/common_voice_en_17453396.wav,0.99302775
Standardized_full_data/new_evaluation_wav/common_voice_en_18124629.wav,4.581222e-06
Standardized_full_data/new_evaluation_wav/common_voice_en_17896090.wav,0.00040336503
Standardized_full_data/new_evaluation_wav/common_voice_en_17266361.wav,0.0002946491
Standardized_full_data/new_evaluation_wav/common_voice_en_17345197.wav,0.99677664
Standardized_full_data/new_evaluation_wav/common_voice_en_17919851.wav,0.97610325
Standardized_full_data/new_evaluation_wav/6639e9f075e11360efa09a2693f2c441.wav,1.6130809e-05
Standardized_full_data/new_evaluation_wav/common_voice_en_17840377.wav,5.0244444e-06
Standardized_full_data/new_evaluation_wav/english158.wav,0.9995155
Standardized_full_data/new_evaluation_wav/english149.wav,9.154453e-05
Standardized_full_data/new_evaluation_wav/common_voice_en_17331147.wav,0.6869993
Standardized_full_data/new_evaluation_wav/common_voice_en_17258089.wav,0.00086529413
Standardized_full_data/new_evaluation_wav/common_voice_en_17777000.wav,0.0002645271
Standardized_full_data/new_evaluation_wav/common_voice_en_12116.wav,0.9415629
Standardized_full_data/new_evaluation_wav/arabic63.wav,0.9983104
Standardized_full_data/new_evaluation_wav/common_voice_en_17789909.wav,0.11861391
Standardized_full_data/new_evaluation_wav/english217.wav,1.1610888e-05
Standardized_full_data/new_evaluation_wav/arabic100.wav,0.34652826
Standardized_full_data/new_evaluation_wav/common_voice_en_17250162.wav,0.990852
Standardized_full_data/new_evaluation_wav/common_voice_en_128261.wav,0.46844122
Standardized_full_data/new_evaluation_wav/english240.wav,4.4507574e-06
Standardized_full_data/new_evaluation_wav/common_voice_en_17256642.wav,0.9972084
Standardized_full_data/new_evaluation_wav/common_voice_en_17461425.wav,0.001254419
Standardized_full_data/new_evaluation_wav/common_voice_en_148542.wav,0.98064613
Standardized_full_data/new_evaluation_wav/c5e25f588826eee57784240c1e4d8e9e.wav,0.0117188785
Standardized_full_data/new_evaluation_wav/mandarin47.wav,0.9993473
Standardized_full_data/new_evaluation_wav/common_voice_en_17345289.wav,0.9802627
Standardized_full_data/new_evaluation_wav/common_voice_en_17392986.wav,0.993545
Standardized_full_data/new_evaluation_wav/common_voice_en_17256492.wav,0.9889981
Standardized_full_data/new_evaluation_wav/common_voice_en_123970.wav,0.9767314
Standardized_full_data/new_evaluation_wav/common_voice_en_1466785.wav,0.9644859
Standardized_full_data/new_evaluation_wav/common_voice_en_17996540.wav,0.39377654
Standardized_full_data/new_evaluation_wav/cantonese15.wav,0.9964219
Standardized_full_data/new_evaluation_wav/common_voice_en_13529.wav,0.9551634
Standardized_full_data/new_evaluation_wav/common_voice_en_17776455.wav,0.00012104742
Standardized_full_data/new_evaluation_wav/common_voice_en_17288925.wav,0.87021875
Standardized_full_data/new_evaluation_wav/common_voice_en_17850526.wav,0.9986464
Standardized_full_data/new_evaluation_wav/cantonese10.wav,0.9446909
Standardized_full_data/new_evaluation_wav/71aa6088489f25cda941a76ac8264e54.wav,0.99927396
Standardized_full_data/new_evaluation_wav/common_voice_en_17798785.wav,6.37285e-06
Standardized_full_data/new_evaluation_wav/common_voice_en_148540.wav,0.9942045
Standardized_full_data/new_evaluation_wav/english167.wav,1.3893325e-05
Standardized_full_data/new_evaluation_wav/common_voice_en_17361475.wav,0.98507047
Standardized_full_data/new_evaluation_wav/f42b4e36d05cd0de34c5e339a1b782e1.wav,0.07451518
Standardized_full_data/new_evaluation_wav/common_voice_en_177981.wav,2.2513164e-05
Standardized_full_data/new_evaluation_wav/common_voice_en_114763.wav,0.009805936
Standardized_full_data/new_evaluation_wav/dc96c6c4e7bef824a5b2aa89bbcf865e.wav,0.003446338
Standardized_full_data/new_evaluation_wav/common_voice_en_17776178.wav,1.4709725e-05
Standardized_full_data/new_evaluation_wav/arabic78.wav,0.9992212
Standardized_full_data/new_evaluation_wav/english230.wav,0.99998766
Standardized_full_data/new_evaluation_wav/common_voice_en_17822140.wav,0.9983695
Standardized_full_data/new_evaluation_wav/common_voice_en_129336.wav,7.314683e-05
Standardized_full_data/new_evaluation_wav/common_voice_en_175655.wav,0.17478462
Standardized_full_data/new_evaluation_wav/common_voice_en_17250166.wav,0.9913184
Standardized_full_data/new_evaluation_wav/korean31.wav,0.9957412
Standardized_full_data/new_evaluation_wav/arabic21.wav,0.09409965
Standardized_full_data/new_evaluation_wav/arabic95.wav,0.8262081
Standardized_full_data/new_evaluation_wav/dutch10.wav,0.9978431
Standardized_full_data/new_evaluation_wav/basque1.wav,0.9972259
Standardized_full_data/new_evaluation_wav/926ad73f217846939dda10f2c62b9159.wav,0.00035627745
Standardized_full_data/new_evaluation_wav/common_voice_en_17978708.wav,0.9741283
Standardized_full_data/new_evaluation_wav/common_voice_en_17624837.wav,0.0064600264
Standardized_full_data/new_evaluation_wav/common_voice_en_17256491.wav,0.9911412
Standardized_full_data/new_evaluation_wav/common_voice_en_17809327.wav,3.1246614e-06
Standardized_full_data/new_evaluation_wav/common_voice_en_16048570.wav,3.9151408e-05
Standardized_full_data/new_evaluation_wav/common_voice_en_148706.wav,1.9062076e-06
Standardized_full_data/new_evaluation_wav/common_voice_en_15577787.wav,0.8723945
Standardized_full_data/new_evaluation_wav/151d54ba00be72c257e9cf71c5b7db94.wav,0.8871878
Standardized_full_data/new_evaluation_wav/common_voice_en_18164110.wav,5.065199e-06
Standardized_full_data/new_evaluation_wav/common_voice_en_113622.wav,0.03777787
Standardized_full_data/new_evaluation_wav/spanish10.wav,0.97998285
Standardized_full_data/new_evaluation_wav/common_voice_en_1466788.wav,0.9934401
Standardized_full_data/new_evaluation_wav/german2.wav,0.99857736
Standardized_full_data/new_evaluation_wav/farsi4.wav,0.99828315
Standardized_full_data/new_evaluation_wav/fef0420119762167f1c7c03dc0a4427f.wav,0.8176367
Standardized_full_data/new_evaluation_wav/common_voice_en_17808362.wav,0.16780108
Standardized_full_data/new_evaluation_wav/common_voice_en_17250814.wav,0.0025173572
Standardized_full_data/new_evaluation_wav/common_voice_en_126024.wav,0.32210368
Standardized_full_data/new_evaluation_wav/common_voice_en_148759.wav,0.9948331
Standardized_full_data/new_evaluation_wav/english67.wav,0.9788528
Standardized_full_data/new_evaluation_wav/common_voice_en_17344101.wav,0.9728539
Standardized_full_data/new_evaluation_wav/english512.wav,0.018470045
Standardized_full_data/new_evaluation_wav/italian32.wav,0.22648044
Standardized_full_data/new_evaluation_wav/6a35f5daa97a883c4119b919158d709e.wav,0.0002550126
Standardized_full_data/new_evaluation_wav/english26.wav,3.5534904e-05
Standardized_full_data/new_evaluation_wav/common_voice_en_17771898.wav,0.00030169345
Standardized_full_data/new_evaluation_wav/spanish149.wav,0.8881917
Standardized_full_data/new_evaluation_wav/common_voice_en_17272572.wav,0.2900093
Standardized_full_data/new_evaluation_wav/farsi19.wav,0.0012826514
Standardized_full_data/new_evaluation_wav/mandarin1.wav,0.99979734
Standardized_full_data/new_evaluation_wav/common_voice_en_1466791.wav,0.9886035
Standardized_full_data/new_evaluation_wav/english157.wav,5.2320097e-06
Standardized_full_data/new_evaluation_wav/common_voice_en_18224204.wav,0.015488539
Standardized_full_data/new_evaluation_wav/common_voice_en_17272493.wav,0.5591108
Standardized_full_data/new_evaluation_wav/common_voice_en_1280843.wav,0.81974375
Standardized_full_data/new_evaluation_wav/common_voice_en_17270520.wav,0.9625029
Standardized_full_data/new_evaluation_wav/english296.wav,0.9647527
Standardized_full_data/new_evaluation_wav/japanese10.wav,0.0007052515
Standardized_full_data/new_evaluation_wav/common_voice_en_17822180.wav,0.9921761
Standardized_full_data/new_evaluation_wav/sicilian1.wav,1.0820669e-05
Standardized_full_data/new_evaluation_wav/3e3cb0fb713b85492034f6bff7dd0fe5.wav,0.9999676
Standardized_full_data/new_evaluation_wav/common_voice_en_17271683.wav,0.71568173
Standardized_full_data/new_evaluation_wav/194e4a9f765124e2651c66c3fd2dab28.wav,0.0011784844
Standardized_full_data/new_evaluation_wav/common_voice_en_15671.wav,0.9940348
Standardized_full_data/new_evaluation_wav/common_voice_en_15705.wav,0.98683685
Standardized_full_data/new_evaluation_wav/spanish162.wav,4.13348e-06
Standardized_full_data/new_evaluation_wav/mandarin20.wav,0.9885604
Standardized_full_data/new_evaluation_wav/arabic5.wav,0.99855417
Standardized_full_data/new_evaluation_wav/common_voice_en_17308810.wav,0.99960035
Standardized_full_data/new_evaluation_wav/uyghur2.wav,0.99733055
Standardized_full_data/new_evaluation_wav/common_voice_en_17434826.wav,0.9978402
Standardized_full_data/new_evaluation_wav/common_voice_en_17717576.wav,5.00514e-05
Standardized_full_data/new_evaluation_wav/english6.wav,0.96441483
Standardized_full_data/new_evaluation_wav/common_voice_en_17258448.wav,0.15164484
Standardized_full_data/new_evaluation_wav/hebrew4.wav,0.97647965
Standardized_full_data/new_evaluation_wav/common_voice_en_17272293.wav,0.900648
Standardized_full_data/new_evaluation_wav/common_voice_en_17147416.wav,1.4181999e-05
Standardized_full_data/new_evaluation_wav/french3.wav,0.9999312
Standardized_full_data/new_evaluation_wav/english447.wav,0.045630805
Standardized_full_data/new_evaluation_wav/common_voice_en_18114201.wav,0.97796047
Standardized_full_data/new_evaluation_wav/common_voice_en_17346734.wav,0.9916679
Standardized_full_data/new_evaluation_wav/common_voice_en_17444601.wav,0.9722643
Standardized_full_data/new_evaluation_wav/common_voice_en_17296008.wav,0.9538444
Standardized_full_data/new_evaluation_wav/spanish132.wav,0.94019514
Standardized_full_data/new_evaluation_wav/uyghur1.wav,0.04780737
Standardized_full_data/new_evaluation_wav/common_voice_en_17401258.wav,2.7731283e-05
Standardized_full_data/new_evaluation_wav/61bdfa6b4583f85d3d4f5bb2d6b392fc.wav,0.01052725
Standardized_full_data/new_evaluation_wav/english433.wav,0.99965453
Standardized_full_data/new_evaluation_wav/english98.wav,0.9714239
Standardized_full_data/new_evaluation_wav/spanish17.wav,0.0009019327
Standardized_full_data/new_evaluation_wav/common_voice_en_17790060.wav,0.9547507
Standardized_full_data/new_evaluation_wav/common_voice_en_17790052.wav,0.9827192
Standardized_full_data/new_evaluation_wav/mandarin65.wav,0.9983435
Standardized_full_data/new_evaluation_wav/common_voice_en_17887881.wav,0.00050188915
Standardized_full_data/new_evaluation_wav/common_voice_en_17329576.wav,0.98690933
Standardized_full_data/new_evaluation_wav/common_voice_en_17345183.wav,0.99519277
Standardized_full_data/new_evaluation_wav/spanish40.wav,0.99631256
Standardized_full_data/new_evaluation_wav/common_voice_en_18139515.wav,0.019686023
Standardized_full_data/new_evaluation_wav/common_voice_en_18093965.wav,9.839191e-05
Standardized_full_data/new_evaluation_wav/common_voice_en_17252995.wav,0.9349705
Standardized_full_data/new_evaluation_wav/common_voice_en_17860860.wav,5.1941315e-06
Standardized_full_data/new_evaluation_wav/common_voice_en_17271708.wav,0.0032545533
Standardized_full_data/new_evaluation_wav/common_voice_en_17276336.wav,0.95844233
Standardized_full_data/new_evaluation_wav/common_voice_en_17481812.wav,0.9956661
Standardized_full_data/new_evaluation_wav/aa6e9354a447df60e83ed76e0e6b5941.wav,3.107119e-05
Standardized_full_data/new_evaluation_wav/common_voice_en_1089344.wav,0.8376553
Standardized_full_data/new_evaluation_wav/common_voice_en_1466798.wav,0.9927266
Standardized_full_data/new_evaluation_wav/common_voice_en_142118.wav,0.03198762
Standardized_full_data/new_evaluation_wav/common_voice_en_17272666.wav,0.0022670317
Standardized_full_data/new_evaluation_wav/d984f8a2437423a1642584d3b94a62f2.wav,0.00015607903
Standardized_full_data/new_evaluation_wav/common_voice_en_17543175.wav,0.9978179
Standardized_full_data/new_evaluation_wav/common_voice_en_13769.wav,0.9886308
Standardized_full_data/new_evaluation_wav/common_voice_en_17272294.wav,0.35142085
Standardized_full_data/new_evaluation_wav/common_voice_en_17372387.wav,0.99737287
Standardized_full_data/new_evaluation_wav/common_voice_en_17252970.wav,1.7352717e-05
Standardized_full_data/new_evaluation_wav/common_voice_en_17296320.wav,0.9982993
Standardized_full_data/new_evaluation_wav/english552.wav,0.86562437
Standardized_full_data/new_evaluation_wav/english427.wav,0.0018250671
Standardized_full_data/new_evaluation_wav/common_voice_en_17996537.wav,0.70834666
Standardized_full_data/new_evaluation_wav/b95a998fcc14bfedfecc64acab023623.wav,0.99975425
Standardized_full_data/new_evaluation_wav/common_voice_en_134277.wav,0.86095804
Standardized_full_data/new_evaluation_wav/16b5194dd814b27a2d97d3d8301fedf5.wav,0.99997956
Standardized_full_data/new_evaluation_wav/a9c15cb595578f4aed787d212ec5f057.wav,0.0076770186
Standardized_full_data/new_evaluation_wav/common_voice_en_124385.wav,4.658266e-05
Standardized_full_data/new_evaluation_wav/d9f524f475b169c1446b2b37c6c854de.wav,0.43233636
Standardized_full_data/new_evaluation_wav/spanish84.wav,0.9977393
Standardized_full_data/new_evaluation_wav/common_voice_en_18163443.wav,0.003482184
Standardized_full_data/new_evaluation_wav/common_voice_en_17453382.wav,0.99264383
Standardized_full_data/new_evaluation_wav/05b4ac9f06fe61f06d8175375fc570d7.wav,0.21309444
Standardized_full_data/new_evaluation_wav/english471.wav,0.005202674
Standardized_full_data/new_evaluation_wav/italian23.wav,0.99767417
Standardized_full_data/new_evaluation_wav/french52.wav,0.9985261
Standardized_full_data/new_evaluation_wav/common_voice_en_18157125.wav,0.0016311883
Standardized_full_data/new_evaluation_wav/french2.wav,0.9793652
Standardized_full_data/new_evaluation_wav/common_voice_en_17256479.wav,0.8676409
Standardized_full_data/new_evaluation_wav/common_voice_en_17869429.wav,1.1289497e-05
Standardized_full_data/new_evaluation_wav/common_voice_en_13813779.wav,0.001355254
Standardized_full_data/new_evaluation_wav/common_voice_en_17952214.wav,0.97575086
Standardized_full_data/new_evaluation_wav/dutch46.wav,0.9989761
Standardized_full_data/new_evaluation_wav/common_voice_en_17384967.wav,3.2391654e-06
Standardized_full_data/new_evaluation_wav/common_voice_en_17650796.wav,6.3649575e-05
Standardized_full_data/new_evaluation_wav/6f8e31e3aad1e922055a08a2d872b88a.wav,9.982804e-06
Standardized_full_data/new_evaluation_wav/common_voice_en_17245818.wav,0.007519268
Standardized_full_data/new_evaluation_wav/common_voice_en_128338.wav,3.0270473e-06
Standardized_full_data/new_evaluation_wav/common_voice_en_13530.wav,0.94611835
Standardized_full_data/new_evaluation_wav/common_voice_en_17268774.wav,0.9907006
Standardized_full_data/new_evaluation_wav/english327.wav,0.0011857939
Standardized_full_data/new_evaluation_wav/mandarin11.wav,0.9678656
Standardized_full_data/new_evaluation_wav/common_voice_en_17245976.wav,0.4789414
Standardized_full_data/new_evaluation_wav/english94.wav,3.1005077e-06
Standardized_full_data/new_evaluation_wav/common_voice_en_17416265.wav,6.2958297e-06
Standardized_full_data/new_evaluation_wav/common_voice_en_17481781.wav,0.99184835
Standardized_full_data/new_evaluation_wav/arabic7.wav,0.97869986
Standardized_full_data/new_evaluation_wav/common_voice_en_13481.wav,0.97601706
Standardized_full_data/new_evaluation_wav/spanish160.wav,0.0012991913
Standardized_full_data/new_evaluation_wav/common_voice_en_103338.wav,3.2589214e-06
Standardized_full_data/new_evaluation_wav/common_voice_en_17434830.wav,0.9980794
Standardized_full_data/new_evaluation_wav/common_voice_en_17736865.wav,0.32007805
Standardized_full_data/new_evaluation_wav/common_voice_en_123974.wav,0.9921921
Standardized_full_data/new_evaluation_wav/arabic52.wav,7.9120386e-05
Standardized_full_data/new_evaluation_wav/english318.wav,0.8306814
Standardized_full_data/new_evaluation_wav/uyghur3.wav,0.014325779
Standardized_full_data/new_evaluation_wav/common_voice_en_18111752.wav,5.774442e-06
Standardized_full_data/new_evaluation_wav/common_voice_en_17246191.wav,0.09746368
Standardized_full_data/new_evaluation_wav/common_voice_en_17147858.wav,0.00037830227
Standardized_full_data/new_evaluation_wav/spanish30.wav,2.2309589e-05
Standardized_full_data/new_evaluation_wav/pashto7.wav,0.88075274
Standardized_full_data/new_evaluation_wav/common_voice_en_17475945.wav,0.9769429
Standardized_full_data/new_evaluation_wav/english465.wav,6.6760026e-06
Standardized_full_data/new_evaluation_wav/mandarin56.wav,0.9990565
Standardized_full_data/new_evaluation_wav/common_voice_en_17455865.wav,5.093255e-06
Standardized_full_data/new_evaluation_wav/common_voice_en_15653.wav,0.98849034
Standardized_full_data/new_evaluation_wav/dcc8420a3e2f8249f01a8cee9a0ded4b.wav,0.99989593
Standardized_full_data/new_evaluation_wav/dutch24.wav,0.99618775
Standardized_full_data/new_evaluation_wav/common_voice_en_148551.wav,0.9950813
Standardized_full_data/new_evaluation_wav/common_voice_en_17281031.wav,0.36781803
Standardized_full_data/new_evaluation_wav/english161.wav,8.6872635e-05
Standardized_full_data/new_evaluation_wav/ef7cca2cbc8f772e5ba31537f0b5d200.wav,0.8006293
Standardized_full_data/new_evaluation_wav/common_voice_en_17283576.wav,1.4927355e-05
Standardized_full_data/new_evaluation_wav/common_voice_en_17708141.wav,0.0005579052
Standardized_full_data/new_evaluation_wav/common_voice_en_17776202.wav,2.9895124e-05
Standardized_full_data/new_evaluation_wav/common_voice_en_17822179.wav,0.9984367
Standardized_full_data/new_evaluation_wav/common_voice_en_17736923.wav,0.9986998
Standardized_full_data/new_evaluation_wav/german20.wav,3.5412202e-05
Standardized_full_data/new_evaluation_wav/common_voice_en_17434859.wav,0.9992053
Standardized_full_data/new_evaluation_wav/dari5.wav,0.9943629
Standardized_full_data/new_evaluation_wav/arabic71.wav,0.016108604
Standardized_full_data/new_evaluation_wav/spanish93.wav,0.006378304
Standardized_full_data/new_evaluation_wav/arabic30.wav,0.94349676
Standardized_full_data/new_evaluation_wav/common_voice_en_10055.wav,0.999967
Standardized_full_data/new_evaluation_wav/common_voice_en_17385848.wav,0.9837056
Standardized_full_data/new_evaluation_wav/english513.wav,0.9900221
Standardized_full_data/new_evaluation_wav/english76.wav,0.99028146
Standardized_full_data/new_evaluation_wav/common_voice_en_17272659.wav,0.017759383
Standardized_full_data/new_evaluation_wav/english225.wav,1.0216684e-05
Standardized_full_data/new_evaluation_wav/german5.wav,0.58263344
Standardized_full_data/new_evaluation_wav/english15.wav,0.998781
Standardized_full_data/new_evaluation_wav/common_voice_en_17255536.wav,0.00021766772
Standardized_full_data/new_evaluation_wav/common_voice_en_17354989.wav,0.95834136
Standardized_full_data/new_evaluation_wav/italian11.wav,6.6227985e-06
Standardized_full_data/new_evaluation_wav/dutch3.wav,6.955347e-05
Standardized_full_data/new_evaluation_wav/french37.wav,1.3659562e-05
Standardized_full_data/new_evaluation_wav/common_voice_en_17304393.wav,0.00060132804
